comment,label
aku baru nyoba sleeping mask nya udah bagus bgtttt mau nyoba yg lain wk,positif
Kak tasya pake shade custard? Aku pake custard ga cocok loh kegelapan di wajahku ??,negatif
Mukaku tuh sering keringetan + minyak juga. Bingung ya ???? luntur semua,negatif
Lucxrime transfer gak sih kalo pke masker?,negatif
Selama 5 jam itu berarti kak Tasya gk sholat????,negatif
Lah kalo gampang keringetan gimana itu.. ilang semua dah tuh bedak,negatif
Oke aku bingung sendiri kayaknya gada bedanya. Dan ternyata benar wkwk. Pas ada yg bilang terangan sebelah tapi kok kayaknya sama aja. Sampe ngira kau buta warna anjay,negatif
Ga ada,negatif
Lebih gelap luxcrime yah,negatif
Saya suka sama make over lipstiknya tp untuk bedaknya g cocok sama sekali. Prnh nyoba punya temen hari itu jg langsung panas dimuka,negatif
Buat muka kering bikin crack gasih yg luxcriem,negatif
"apa cocok utk kulit keriput dek Tasya ? utk yg diatas umur 60 tahun 

sampe skarang saya blm ketemu bedak yg bagus utk yang sudah keriput kulit kering karna sudah diatas 60 thn bisa recommendation kah ? 

maunya ada cosmetics company yang menciptakan bedak utk kulit kering dan berkeriput karena factor usia.

thankyou",negatif
Kak.klau aq make make up kok kusam ya..lama2 kelamaan jd hitam berminyak gmn dong cara make up yg bagus plisss,negatif
Nggak bedaaa,negatif
Aku pake makeover ga awet. Padahal indoor. Kulitku kering next pengen coba luxcrime,negatif
Gada beda,negatif
ga ada bedanya,negatif
Gk ada perbedaan,negatif
Gak ad bedanya,negatif
Tidak ada bedanya,negatif
Make over sih soalnya kulit w berminyak,negatif
gak terlalu keliatan perbedaannya kak,negatif
Kenapa pake bedak n bedaknya luntur sama ajaa dikulit lu cooyy.. kesel dong kesel gw jadinyaa????,negatif
gaada beda nya,negatif
Gaada bedanya sih,negatif
Di aku gatel n beruntusan ??,negatif
Salam kenal saya Wiwin usia 45thn jenis kulit saya sangat sangaaat sensitif dan 2 minggu yll krn tdk cocok memakai salah satu produk akhirnya kulit wajah saya terutama sekitar bibir dan hidung pecah2 dgn dibarengi rasa panas dan gatal. Sdh dgn bbrp resep belum pulih juga akhirnya adik saya menyarankan utk memakai produk Crystallure sebagai awal selama 5 hari saya hanya disarankan memakai Oil Serum dan Hydra Gel ... dan ternyata benar dihati kedua pemakaian kulit wajah saya sdh merasa nyaman tdk panas dan gatal lagi .... Skrg stlh 5 hari saya menggunakan hampir keseluruhan produk (kec. Micelar). Terimakasih ka Tasya buat reviewnya dan Wardah Crystallure yg sdh membantu saya,negatif
Aku kok make kulit jadi gatal dan merah ya,negatif
Risih sama backsoundnya ???? kayak balapan sama suaranya tasya mnurutku tasya ngomongnya cpt BS nya juga agak nge beat kayak bingung mau dengerin yg mana ????,negatif
Kk q udah beli pemakaiyan 1mingguwan kk jerawatan y??,negatif
Best banget emang produk ini aku suka??,negatif
Gila racun,negatif
Harganya bikin shock,negatif
Pengen beli  takutnya udah mahal gak cocok pula ???????,negatif
Aku gak cocok pake wardah muka yg semula cerah jadi kusam. Apa ada yg seperti saya?,negatif
Pake itu jadi kusem banget,negatif
"Indosat parah nih:""",negatif
Racuuunn,negatif
Plisss MUPENG banget akutuh. Tapi pas tau harganya mundur alon-alon??,negatif
Racun parah ????????serum dulu aja dech  buat beli susu & popok anak dulu...,negatif
Musiknya gangu bangett....,negatif
Tasya racun farasya????????,negatif
Tertipu thumbnail kirain rmbut pendek lurus???? gunting rmbt dong kak wkwkwk,negatif
RACUN INI RACUN DI TANGGAL TUA KAYAK GINI,negatif
Bye bgt produk yg berbau wardah gak ada yg cocok satu pun wkwk,negatif
Liat harganya Aku Mundur Alon-alon..,negatif
Racun terossssss ??????,negatif
racunnnnn,negatif
Beli skincare 300rebu an aja mikir berkali kali apalagi beli ini bjirr_-,negatif
"1jt lebih ini klo diglobalkan.
Asli jiwa missqueen merontaaa :((((",negatif
Baju kakak gucci kalo aku kendi ?? miris banget dah.,negatif
Mahal mahal pasti ??,negatif
Sepaket 1 juta lebih. Terimakasih. ???,negatif
dompetku menjerit :),negatif
Yg skincare nya viva minggir ! ??,negatif
Mahal beut dah..liat price nya pake mikir..beli yg hrga 200k lengkap aja mikir.apa lagi ini,negatif
Pingin beli dong tapi namanya anak sekolah mana bisa beli skincare semahal itu??,negatif
Bagi tasya  murah tp tetap aja ga terbeli dan hrs mikir 100 x mau beli. ????,negatif
Kyk kurang fokus ya kak Tasya kali ini??,negatif
Jiwa missqueen ku bergejolak ????,negatif
ternyata bare face nya ga sebagus itu??,negatif
Kak udah nyoba tp hasilnya ngak sebagus kakak ??,negatif
Alisnya miring kak. Yg 1 menjulang yg 1 datar,negatif
Banyakan ngomong????,negatif
Aku koq pake bb crem wardah yg lightening tapi hasil di wajahku gak terlalu cerah ya apa tdk cocok yaa,negatif
samaaa bgt kaa bekas jerawat aku kek ngitem gitu,negatif
Duh aku teracuni??,negatif
Alergi apa kok jerawat banyak amat????????,negatif
Lu mulu yg timbul di beranda heran gue,negatif
Setiap ngikutin makeup nya muka ku selalu timbul flek putih,negatif
Ka ada produk lain ga seperti wardah soal'a klo aku pake produk dr wardah pasti si jerawat ku tambah byk...,negatif
Emng bnr .kebanyakan ngomongnya,negatif
Kebanyakan ngomonh?,negatif
Bruntusan jadinya permukaan kasar tidak bisa ketutup sama make up kah kak?,negatif
Relate kaaa sama banget padahal bekas jerawat woyy bukan jerawat,negatif
Terlalu kebnykan gaya riview      ya,negatif
Hebohhh bangetkayak kompor bledug....??,negatif
Tolong jangan pake motif garis2 di depan kamera apapun. Sumpah bikin pusing liad nya...,negatif
Pernah nyobain eyeshadow nya Focallure yang pas awal awal focallure booming di INA baru beberapa bulan langsung ngerasa kapok. Mataku selalu perih setiap pakai eyeshadow jadi gak pernah mau pakai produk focallure apapun lagi. Beruntung kalian yang cocok sama focallure karena harganya murce.,negatif
Gak worthit sihhh jelekk. Lipstiknya berart dan foundationnya juga berat,negatif
Racun,negatif
Sulit di temukan di toko kecil,negatif
aku pernah pake baunya agak nyengat trus gatel di kulitku dibagian hidung .. kenapa ya?,negatif
Pas di jadiin masker agak gatel gt,negatif
Kak ak klau pakek bedak MARCKS kok selalu muncul flek hitam/jerawat ya. Klau bolh tau knp ya? Apa wajah ak gk cocok?,negatif
Kalo aku pake bedak tabur suka tumbuh2 gitu kenapa ya?,negatif
bedak marcks g cocok u kulit kering hati2 y,negatif
Ko aku pake bedak mars malah gatal gatal kenapa ya?,negatif
Kk kalau ak pke bedak marskmalah jerawat ak itu tmbah banyak,negatif
Kak kenapa bedak barck d wajah rasa nya perih dan bau obat,negatif
Kak Kalau Perih Itu Kenapa Ya?,negatif
Aq ga cocok pakai marcks ..kenapa ya...? Ada yg ga cocok juga gak?,negatif
Apa cuma aku yang gak cocok sama bedak ini??kulit aku itu kering banget sampe sensitif banget kaya kulit bayi dan ini itu partikel nya terlalu kasar buat kulit akuini gak bikin kulit aku iritasi atau jerawatan cuma ini bikin kulit aku kering banget sampe finish nya itu kaya gradakan gitu kulit aku apa lagi di bagian yang dry itu jadi kering bangetdan bikin kulit aku dehidrasibahkan kalo aku pake nya di seret2 itu bakal jadi merah kulit aku jadi iritasibedak ini gak work sih kayaknya di kulit yang keringkarena kakak dan teman ku kulitnya kering juga its not work for they topadahal banyak banget yang suka cuma its not work on me??,negatif
Aku gakuatt sm baunyaa:(,negatif
pake bedak ini napa bisa gatel di wajah qu,negatif
Pengen banget pakaitapi kok kering dimukaku,negatif
Kulitku kering kak pake bedak ini malah tmbah bikin kering banget,negatif
kulitku berminyak klu dandan nga bisa tahan lama ..????,negatif
Apa cuma gw yang gak cocok sama bedak marcks...,negatif
Kalo pakek bedak maks aku jerawatan??????,negatif
Tapi ttp aja klo buat muka berminyak mah susah luntur trus klo pke tebel2 jdi kaya tanteï¿½ rempong atau cabe2n baru jdi??????,negatif
Cuma nggak tahan sama baunya yg nyengat bgt,negatif
ih sama,negatif
Aku pk marcks jerawatan kak. Ga cocok x ya,negatif
Aku juga ga suka the originote kak??,negatif
Baru kali ini ada salah satu produk yang mampu kubeli??,negatif
Aku udah pakai semingu tpi masih hitsm,negatif
Aq pake cream siangnya ngedempul apakah karena kebanyakan ya,negatif
Tapi crem siangnya kok baunya apek ??????,negatif
pengalaman aku beli  bau kimia smua ak gsuka :( ???? dn blm bpom jga,negatif
Takut merkuri,negatif
Mukanya kuning,negatif
Di aku malah emina liptint kering parah sampe garis bibirnya bisa kebelah gitu apa sih gimana ya.. kayak pecah gitu bibirnya sangking keringnya perih bgt??,negatif
Gua pke g ngaruh samsek?? mlh muncul jerawat & bruntusan skrg stop pemakaian ??,negatif
Oksidasi cushionnya parah gak?,negatif
yg cushion packaging biru itu selain shades nya sedikit juga bikin kulit ku gatal gatal dan ga nempel ke kulit pokok nya traumatis,negatif
Di muka saya ngk cocok karna blm BPOM,negatif
Kamu mau yg waterproof maskaranya packing nya yg warna pink itu bgs  tpi klod i pake aku lamaï¿½ tu serasa gatel di kulit,negatif
Menurutku lameila mascaranya kurang banget. Aku bli brpa jenis mascara lameila hasilnya ttp sama ga bkin lentik  tp malah lama keringnya luntur . Kalo d hapus perih bgt.,negatif
Aku pernh beli lameila eyeshadow langsung ku buang pls disitu pas tau klo dia ga BPOM.. lngsung terbuangg,negatif
Dear me di aku knp selalu bikin bintik2 kaya ada airnya gitu ya di bibir gatel bgt lagi:(,negatif
"Nyoba ss azarine yg ijo sama physical dua""nya sama"" matte sampe bikin kulit ketarik ntahlah mungkin aku yg salah makenya tapi bener"" bikin kering sampe berasa ketarik",negatif
Annesa yang putih itu udah putih unguuuu terus kalo keringetan LUNTURRRRR hixxx,negatif
Labore emg mahal bgt sihh ?? dompet gw nangis,negatif
Kualitas videonya bikin sakit mata kayak keterangan ato gmna  kurang real warnanya,negatif
jujur gue gksuka bgt banyak BACOT:),negatif
Banyak bacot .,negatif
"Dih cempreng bgt seh teriak"" melulu",negatif
Wajah asli nya jelek bngt..,negatif
Kak indira tambah gemuk,negatif
Bacoott..,negatif
Gendudd amaad sekaarang?? indira,negatif
Ancur mukanya jerawatankarena sering ganti2 make up,negatif
Gendutan kk,negatif
Jangan triak2 Napa,negatif
Aku pke skintific langsung muncul jerawat mendem gitu 3 hari pake jerawat yang muncul 3 juga??,negatif
Kebanyakan ngomong sama complen terus kalo gak mau beli gak ush jelek jelekin Nivea mizzu sama tasya farasya,negatif
Emina langsung timbul gede gede jerawat gua,negatif
Gue malah gakuat pake emina soalnya baunya kurang suka plus kerasa bgt pake sunscreen jd ganjel muka rasanya wkwkwk plus gue anaknya cepet keringetan sekali kena panas jd makin ngucur dah tu,negatif
"But emina bikin kusam di gue :((
Pas SMA pake emina sering dibilang ga mandi :(( apalagi kalo udah siang wow dekil.",negatif
Pake Emina aku auto jerawatan parah??,negatif
Yaampun demi apa nomor satu paling bagus???????? muka gua sama temen temen gua pake tu emina jadi gradakan kagak cocok padahal kulitnya sama sama oily bahkan ada temenku yg kulitnya kering juga gk cocok pake sunscreen emina??????,negatif
emina bikin gradakan di guaaaa,negatif
Ap cuma aku sendiri kalo pake emina sunscreen jadi kusam item bruntusan minyakan ??,negatif
ada yang gak cocok sama sunscreen lacoco gak sih tipe kulit aku sensitif berminyak. pas di pake tuh besoknya langsung tumbuh jerawat banyak bgt,negatif
too bad emina make my skin jd malah gelap:(,negatif
Aku pake wardah yg kuning ... sumpah berat dan berminyak bgt bikin muka kusaaam!! pdhl aku pakenya cm sedikit ?? sempat pake juga sunscreen wardah yg lama yg packaging putih dan sama bermiyaknya??,negatif
"ss emina alcoholnya kenceng bgt ka:"") suka perih disekitar mata gitu
buat konten tentang ss yg ga perih di sekitar mata dong kaa",negatif
Tim ga cocok sama sunscreen emina karena bikin berminyak banget,negatif
Emina bikin jerawat an,negatif
Gue berminyak bgt pakai emina dan jadi agak breakout karena ada ethanol nya :),negatif
Bawel amat,negatif
Jelek loe...,negatif
Bacot lu ..,negatif
eyeliner my darling mudah luntur,negatif
Cerewet amat....,negatif
Muka loe pun jadul... ??...,negatif
Ngomongny trlalu lebay ??,negatif
alaaaaaayyy,negatif
Bener banget MAC foundi yg ini gak bisa diajak susah kayak pas lagi keringetan ??,negatif
Aku jg ga suka MAC foundation ?? baunya ga enakkkkk huhuhuhu,negatif
12:57 next video sebelum tutup tahun buat cerita pengalaman horror Lifni. ??,negatif
"Sama kak gue juga takut hantuu ???? udah sih gue liat video ini malem"" pulak ????",negatif
Mau bilang powdery jd bedak-y,negatif
"Lifni be like : capek positif thinking mulu negatifaja sekali2
Meanwhile gue...: capek nagetif thinking mulu sekali2 pengen positif",negatif
Suka bgttt ka livnii dgn review jujurrsemangattt teruss kaakkk,negatif
Mau beli gak jd ahh.... balik lg ke awal maybeline lg aja,negatif
Hoodie oldnavyy ??,negatif
Ternyata memang bener si nyx ini ga bgs.. Begitu jg di aku.. Trll kering bgt pdhl kulitku berminyak.. Sampe2 dia beku di saluran pumpnya jd ga mau keluar produknya..Tp akhirnya ku akali dg campur ni fondi sama bourjuis healthy mix serum supaya ga kering bgt dan untungnya cocok.. Jd ni fondi bisa kepake dehh????,negatif
ganyambung sama videonya tapi mau bilang kalo gue penasaran banget gimana bagus curlsnya kakak kalo di biarin panjang ;-; UwU sumpah penasaran dan mau nanya juga. rambutnya di pendekin karena ribet ngurusnya ato nggak tau cara ngurusnya ato karena suka aja? kalo yang ke 2 gue ada saran youtuber kak dia profesional di bidang rambut curly nama yutubnya Manes By Mell soalnya serius penasaran banget gimana makin cantiknya kakak kalo rambut curlynya di panjangin T^T,negatif
Mac sama kek wet n wild asli patchy banget. Muka gw kalo dideketin ky kulit gw belang2 krn kena keringet foundinya ilang. Jelek banget kek penyakitan wkwkwk.,negatif
yesstop blaming our skin!,negatif
Kaka pantes kalau nagih duit mukanya garang wkwk heheh bcanda ka,negatif
Emina cushion juga gak banget di kulitku pertama gatel dan enggak halus. Tapi mmg balik lagi ke kondisi kulit masing2 ??,negatif
ternyata bukan cuma aku aja yg blg foundie nyx itu jelek :(,negatif
Benerr bgt nyx kokk makin kesinii mkin gagal produknaamaaph maaph cuman mo jujur nii,negatif
Kaaaak...kuteknya pake apa sh? Lucu warnanya,negatif
9:50 BB Cream face2face juga bikin bintik2 kak livvvv,negatif
Kak liv tau ga si aku pgn bgt ktmu kk buat nanya2 krna masalah kulit kita sama dan smpe skr aku blm dpt makeup2 yg cocok di muka aku??,negatif
Pernah pake merk mamonde merk dri korea. krn rekomendasi dri slah satu beauty vloger cocok buat cuaca indonesia. Ternyata di aku asli kacau banget per pori porinya bisa menggumpal gituloh. Mau nangis waktu aku liat muka aku setelah nampil buat lomba di kampus. Sejelee ini wajah aku nampil tadiii ?? tapi ga tau ya mungkin slaah di akunya ntah cara pakai atau kulit aku ga cocok maybe bisa cocok banget di kulit orang lain,negatif
Sama saya pakai emina cushion juga mengalami fenomena pori2 keliatan jelas kyk bintik2 hitam gt,negatif
Gua jadi inget waktu nikahan sodara gue gue di dandanin sma make up artist. Dan pas keringetan itu muka yg ketiban foundation g bisa dibenerin... gue pikir karna muka gue dasarnya g bisa make foundie. Malu bgt muka gue belang2. Jangan2 gue dipakein foundie Mac lagi. Akhirnya gue tau dan g nyalahin muka gue lagi pada saat itu,negatif
Awas aja kalo brand2 yang lo bahas disini pada ngamuk nuntut lo apus video Liv.. Udah bagus ada yg mau kasih kritik membangun. Your honesty is something I rarely find in beauty vlogger.,negatif
Nah muka kakak setipe sama muka aku.. membantu banget.. aku ada pake yg matte dimana awalnya bagus setelah bbrp jam pori2 dan bopeng yg ketika bareface ga keliatan eh pake foundie itu malah memperjelas..,negatif
Klo aku tipikal orang yang selalu nyalahin produk misal ga cocok ??. Never blame my skin condition.,negatif
Jaman dulu masih percaya kalo abis make up patchy atau bertopeng itu salah kulit. Ternyata emang ada produknya yg gak cocok,negatif
"Waktu wisuda dimakeup in dan wajahku ada bintik"" kyak bruntusan gitu padahal sebelum ngga ada ...

""Jangan menyalahkan diri lo atau kulit lo mungkin produknya aja ngga bagus""
Hmm denger gitu pengen berburu foundation karena dari dulu ngga pernah bagus kalau pake foundation dan lebih milih bare face meskipun wajah ngga mulus"" banget..",negatif
"Ada kakkkkk bedak cair caladyne
Buat gatel gatel dibadan dulu pas kecil sering bgt pake",negatif
"jujur awalnya sebel ama liv liat 1 2 video... 
tapi pas liat 3 4 dan seterusnya gua jd empet ama utuber laen kemanisan mulutnya kebanyakan boong gua pake rekomendasi mereka malah mble ot kulit gua setan emang",negatif
I think its better if 'foundation yang ga cocok di gw',negatif
Me too gak suka banget sm nyx wont stop cant stop. Pertama kali sy pke matte banget dan sgt susah di blend,negatif
Aq kl pke foundation suka kecewa dg hasilnya. Pdhal katanya full coverage..tp pas dipake tekstur kerut n bopeng jd jelas banget. Jadi tau setlh nonton vid ini bhw jgn salahin kulitmu..haha..aq sukaa....langsung subscribe..,negatif
"Yes true :"") i dont know why. Some products bikin bintik2 :"") gajelas. Keringatan bener2 gabisa dibantu
Sampe bingung. Kalau pas kepepet waktunya jadi kayak ribet kalau mulai lagiii huhuuu u.u
Padahal aku bukan yg terlalu oily skin. Normal-dry skrg. Jadi suka bingung. Mau buang tapi baru :"" tapi gak kepake soalnya susah ngakalinnya",negatif
Foundation terburuk tp berasalan bisa jd feedback btw ka liv tambah cantik?? ??,negatif
Foundation terburuk tapi kok gw malah pengen beli ya.. ??,negatif
Iyaa aku pake bb cream purbasari keluar bintik2 bagi kulit berminyakbertekstur??,negatif
Cushion emina parahhhhhh nyesel banget belinya,negatif
"""mungkin foundationnya aja yg jelek."" 
????",negatif
Yang bintik2 ngumpul di pori2 gitu gw pake Pixy dewy cushion. Terutama klo gw pake primernya pixy juga baru ditimpa cushion itu titik2nya makin jelas dan horor.,negatif
bener banget yang senka nya.. padahal lumayan lama pake  gak bikin jerawatan tapi makin hari makin kering sampe ngelupas2 kulit gua,negatif
Aku pake biore gak cocok malahh timbull brutusan kecil dan bekas item2 gituu,negatif
Bener banget kak! Habis pake senka bbrp bulan kulitku juga jadi kering banget pdhl uda rajin pake moisturizer ??,negatif
Toner hadalabo bikin komedo di aku :( terus pori2 nya gede,negatif
SUMPAH HADA LABO JUGA BIKIN GUA BRUNTUSAN KESEL BGTTT,negatif
FW senka is a big no :( parah kering banget. . . Not gentle at all,negatif
Gua jugak.... Hadalabo buat muka gua bruntusan jugaaaa ??,negatif
nangis bgt abis make hadalabo toner strip ijo langsung breakout bgt wajahku makin parahh??????,negatif
Kulitku oily acne prone pernah pake senka nggak cocok langsung jerawatan parah??,negatif
Gw pake snail.. dan jerawat melanda jerawat batu lagi ????,negatif
SUMPAH GW KIRA GW DOANG YANG KELAINAN MAKE SENKA KERING BANGET ???? Soalnya pada review dia itu gentle banget meskipun foamy tp di gw tetep aja ngeringin banget..,negatif
Aku setuju dengan yang senka karena pas aku pakai emang lama lama buat kulit wajah jadi kering,negatif
"Aku pake senka kulitnya jadi kering ketarikk gitu malah temen aku lngsng jerawatan gitu baru pake nih produk sekali. 
Aku juga pake toner hadalabo bnr2 bgs banget melembabkan gabikin masalah kulit pokonya cocok bgt di aku
Aku juga nyobain snail truecica some by me jujur produk ini bikin kulit jadi glowing tapi setiap aku pake tuh pasti muncul bruntusan apa ga jerawat 1 2 gt ksl bgt
Aku jg prnh pake skincare dari laneige hasilnya bgssss bgt gada kekurangan tapi harganya ituloh nguras dompet bgt_-",negatif
Hadalabo yg hyalluronic series itu yg di mention sm kak livni di aku juga sama enak bgt performa nya bahannya juga gak ada yg macem2 tp di aku bikin bruntusan dan gatel2 di bruntusannya :( .,negatif
"Make serum snail malah jadii bruntusann jerawaran parahh:"")",negatif
Bener sih hada labo lama lama jadi komedoan.,negatif
Hada labo buat ku jerawatan ??,negatif
Aku juga gak cocok pakai senka baru seminggu aku pakai tapi bruntusan pada keluar  padahal aku udah lumayan lama gak jerawatan tapi mulai tumbuh di sekitar dahi dan perbatasan halis  niatnya mau ganti sabun pencuci muka tapi gimana lagi mungkin emang aku cocoknya pakai some by mi yang harganya lumayan di atas senka  mana lagi pandemi coronoa gini :(,negatif
"Kalo aku malah ga cocok tuh pake Hada Labo. Pernah nyobain pake Hada Labo dikasih ama tante eh malah jerawatan & bruntusan parah. ??
Makanya ku sampe skrng pake Wardah terus deh. Product Hada Labo gak deh. Hehehe ??",negatif
Setuju kalo Senka itu kering bgt :(,negatif
Bener aku acme prone dan si serum laknat snail truecica itu bener2 nggk cocok di aku jerawatan parah smpe sekarang bekas item2 dan bopeng nya ?????? kapok se kapok kapoknya,negatif
"""pake senka ini makin lama makin kering""

iya banget kakk sampe ketarik tarik ni muka",negatif
Aku jg ga cocok sama avoskin miraculous refining toner. Aku mau preloved toner ini. Msh byk make 1/4 nya jg engga. muka aku jd bruntusan. Kulit aku normal to dry gtu. Bisa dm ig moefidah ya.,negatif
sama kak livv aku juga ga cocok sm ss skinaqua jerawatan di pipi gara2 skinaqua spf 30 udh abis 1 tube baru sadar jerawatan gara2 itu udh beli 1 tube utuh nganggur di rumah wkwk,negatif
Iya skinaqua terlalu melembabi dan bikin jerawat karena rasanya pake minyak,negatif
Gatau kenapa setelah nnton video kak liv aku jadi ngerasa kalo aku juga gacocok sma niacinamide???? setiap hbis pake produk yg ada niacinamidenya malah muncul jerawat batu??,negatif
Aku juga mengalami hal sama waktu pakai Skin Aqua milk Suncreen yg SPF 50. Kulitku yg oily malah tambah berminyak dan kusam dan berkeringat banyak. Kalau pakai bedak malah jadi ï¿½ mendempul ï¿½ . Juga butuh waktu lama untuk meresap. Terus pakai Biore juga sama ... kelihatan kusam tapi tidak terlalu berminyak seperti Skin Aqua. Akhirnya cocoknya pakai Loreal yg matte and Fresh SPF 50 - PA ++++. Cepat meresap tidak oily tidak kusam tidak berkeringat banyak.,negatif
Aku juga ga cocok avoskin miraculous refining toner langsung jadi ladang jerawat????,negatif
wkwkk gw juga gak cocok sama niacinamde kak. gw juga pernh coba skin aqua gak cocok juga btw kandungan nya ternyta ada niacinmde nya wkwwk bunuh diri lagi jerewut2 kecil2??,negatif
Sama banget aku juga pertama kali pake sunscreen dari skin aqua. Dan langsung bruntusaan????,negatif
Sama pasti brutusan klw pake niacinamide.. Bjirrrrrrr ????,negatif
kalau aku gak cocok tea tree oilpernah coba yang the body soap sama some by mi malah makin parah jerawat dan bruntusan,negatif
Sama banget keluhan nya pake skin aqua  pake siang sore hari itu juga lngsung muncul jerawat kecill kecil dan dateng nya bukan satu tapi lebih dr 4 ?? muka jadi lebih berminyak padahal di orang orang cocok.,negatif
Terlalu bacot tapi ga bermanfaat,negatif
Sok cantik...sok asik...??????,negatif
Aku jg ga suka MAC foundation ?? baunya ga enakkkkk huhuhuhu,negatif
Aku juga cobain emina cushion itu kalo keringetan buat bintik2 ??,negatif
Iyaaaaaaa gua setujuuu eminaa ga bagussss....,negatif
rese banget anjir brand2 kek gitu. kalo produknya jelek ya jelek aja dengerin kritik dan perbaiki!,negatif
Hahahaha lucu bgt blg produknya jelek tp berharap di endorse. Apa bgt,negatif
MAMPUS LU EIGER!!!!!,negatif
Ngeriiiiiiii,negatif
"Aku pake cetaphil jadi berjerawat sih
Awalnya aku fikirnya cocok eh setelah sebulan muncul jerawat padahal aku termasuk hampir nggak pernah jerawat cuma comedo aja gampang muncul dan pake cetaphil ini comedonya kayak makin banyak aja
Aku nggak make up btw",negatif
Kenapa ya pada cocok sama hatomugi. Aku pakai dia segendul dari harga dia cuma 80rb dulu. Dan selalu jerawatan kecil-kecil. Aku kira cuma purging tapi ga ilang2 dan gamau beli lagi deh.,negatif
Emng kebangetan yg pada jual hatomugi.. jahat bgt ! Gue yg udah pake hatomugi dr tahun 2017 sedih bgt .. dr harga 55 rebu sampe skg 150 rb jahaaaaat bggt ya alllah,negatif
Hmm hatomugi malah buat kulitku jadi bruntusan jerawatan and minyakan ??,negatif
Gue juga keracunan hatomugi dan beli karna banyak review bagusnya. But for me pas dicoba boom langsung bruntusan semuka2 padahal dulu gak pernah bruntusan ????,negatif
Aku baru pake toner hatomugi dimuka ga ada 5 menit muka aku gatel2 knapa ya? Apa emang reaksinya gitu?? Padahal baru banget beli :(,negatif
Sad bgt gue gak cocok pake face washnya somethinc:( muka jdi jerawat gede2 n sakit bgt akhirnya gue ke dokter n harus laser juga sedih bgt:( padahal suka bgt sama tube nya somethinc lucuu,negatif
Tapi mudah transfer banget ini lipstick Bahkan gak make masker dan makanpun dia tetep hilang gak sampe 2 jam. Warnanya Cantika banget tapi mudah hilangnya itu yg agak kecewa,negatif
Jelek an secondate deh packaging nya. Tumpah kemana2 dan plastik nya ringan. Klo Hur ini lebih bagus packaging nya,negatif
kak ak br 2 hr pake hydraboost nya elshe itu kok muncul bruntusan dan kemerahan yaa apkh krn kandungan bha nya ya,negatif
Sumpah ya Avoskin cica mugwort gue pKe malah jerawatan. Gue kira purging tp kok sebulan lebih ga berhenti2. Eh pas gue stop muka gue juga stop jerawatan. Ternyata emg ga cocok pdhl muka gue oily doang bukn tiper jerawatan. Pokoknya cica avoskin bikin breakout parah,negatif
Selama ini base makeupnya wardah kayak susah banget nempel di muka entah kenapa dari bb cream yg everyday trus bb cream lightening sama yang foundation botol. Bedaknya yang biru juga gampang ngilang di muka yang instaperfect bagus hasilnya tapi gampang crack. Setelahnya jdi jrang pk produk wardah tapi untuk seri colorfit ini kayaknya patut untuk dicoba palagi kalau budget lg terbatas ??,negatif
Truee.. lip nya yg ini agak gk enak d bibir ??,negatif
ku gak cocok skinkernya wardah mulai dr aloe vera gel sampe serumnya bikin brekot kering & jerawatan tp mekapnya cucok bagus mulus,negatif
Knpa aq pakek yg tabur jerawatan ya ? ??,negatif
Knp hidung gatal ya semenjak pakai neutrogena mois?,negatif
Gw oily acne prone skin pake skin game ga cocok...5 hari pake gatel banget muka gw ???? padahal berharap banyak karna reviewnya bagus...skrg gw ydah nemu yg cocok.. produk dari benton yg Aloe propolis...alhamdulillah kondisi kukit gw membaik ...,negatif
Berisik,negatif
Filter Lo keras amat,negatif
Ku ada bopeng jerawat juga cuma kulitku normal to dry. Sedikit kecewa buat cushionnya esqa karena ekspektasiku tinggi tapi turn out tidak sesuai harapan. Prosnya cuma minim transfer ga kerasa kaya pake. Selebihnya nyedot ke area bopeng beberapa nggak mau stay in place coveragenya lebih kerasa light to medium dan shadenya ga terlalu cocok :( ga nemu yg pas gitu.,negatif
Aaaakk takut keracunan ????,negatif
Asli dah kalau udh balm-balm pasti ga cocok di muka. Terus bikin di sekitar hidung komedo. Mana biasanya pas besok muncul jerawat. Itu balm foundation ngingetin gw dgn foundation stick nya mustika ratu. Memang kulit kak lifni ini panutan wkwk. Kalau di kak lifni cocok pasti di gw juga cocok,negatif
Beberapa bilang liptint nacific tuh ngegumpel iyakah?,negatif
Tapi emang 3ce itu hasilnya di bibir agak kurang bagus sih aku pernah lihat salah satu beauty vlogger Korea dan dia juga ketika menggunakan lip blurr nya 3ce itu jadi kering gitu,negatif
Tiap pakai liptin pasti menggelap knp ya kak??,negatif
Ka Lip itu lipstik yg dipegang waktu akhir2 pas ngomongin nacific itu merk Lisa Eldridge ya? Duhhh aku kesel banget sama lipstik itu Kakkk. Mana harganya muahalll tp tekstur ga enak! Kalo ga inget harganya uda kubuang dari dulu. Klo di kamu gmn Kak? Di aku bikin bibir pecah2 dan ngelopek. Parahhhh~ bisa dimasukin sbg review produk overprice yg kualitasnya rendah tuh. Bikinin Ka biar ga pada tergoda buat beli juga.,negatif
Lightingnya over deh. Terlalu terang. Alhasil warna produknya jadi nggak sama dengan aslinya.,negatif
