comment,label
Gendudd amaad sekaarang?? indira,-1
Ancur mukanya jerawatankarena sering ganti2 make up,-1
Gendutan kk,-1
Jangan triak2 Napa,-1
Aku pke skintific langsung muncul jerawat mendem gitu 3 hari pake jerawat yang muncul 3 juga??,-1
Kebanyakan ngomong sama complen terus kalo gak mau beli gak ush jelek jelekin Nivea mizzu sama tasya farasya,-1
Emina langsung timbul gede gede jerawat gua,-1
Gue malah gakuat pake emina soalnya baunya kurang suka plus kerasa bgt pake sunscreen jd ganjel muka rasanya wkwkwk plus gue anaknya cepet keringetan sekali kena panas jd makin ngucur dah tu,-1
"But emina bikin kusam di gue :((
Pas SMA pake emina sering dibilang ga mandi :(( apalagi kalo udah siang wow dekil.",-1
Pake Emina aku auto jerawatan parah??,-1
Yaampun demi apa nomor satu paling bagus???????? muka gua sama temen temen gua pake tu emina jadi gradakan kagak cocok padahal kulitnya sama sama oily bahkan ada temenku yg kulitnya kering juga gk cocok pake sunscreen emina??????,-1
emina bikin gradakan di guaaaa,-1
Ap cuma aku sendiri kalo pake emina sunscreen jadi kusam item bruntusan minyakan ??,-1
ada yang gak cocok sama sunscreen lacoco gak sih tipe kulit aku sensitif berminyak. pas di pake tuh besoknya langsung tumbuh jerawat banyak bgt,-1
too bad emina make my skin jd malah gelap:(,-1
Aku pake wardah yg kuning ... sumpah berat dan berminyak bgt bikin muka kusaaam!! pdhl aku pakenya cm sedikit ?? sempat pake juga sunscreen wardah yg lama yg packaging putih dan sama bermiyaknya??,-1
"ss emina alcoholnya kenceng bgt ka:"") suka perih disekitar mata gitu
buat konten tentang ss yg ga perih di sekitar mata dong kaa",-1
Tim ga cocok sama sunscreen emina karena bikin berminyak banget,-1
Emina bikin jerawat an,-1
Gue berminyak bgt pakai emina dan jadi agak breakout karena ada ethanol nya :),-1
Bawel amat,-1
Jelek loe...,-1
Bacot lu ..,-1
eyeliner my darling mudah luntur,-1
Cerewet amat....,-1
Muka loe pun jadul... ??...,-1
Ngomongny trlalu lebay ??,-1
alaaaaaayyy,-1
Bener banget MAC foundi yg ini gak bisa diajak susah kayak pas lagi keringetan ??,-1
Aku jg ga suka MAC foundation ?? baunya ga enakkkkk huhuhuhu,-1
12:57 next video sebelum tutup tahun buat cerita pengalaman horror Lifni. ??,-1
"Sama kak gue juga takut hantuu ???? udah sih gue liat video ini malem"" pulak ????",-1
Mau bilang powdery jd bedak-y,-1
Lifni be like : capek 1 thinking mulu negatifaja sekali2 Meanwhile gue...: capek nagetif thinking mulu sekali2 pengen 1,-1
Suka bgttt ka livnii dgn review jujurrsemangattt teruss kaakkk,-1
Mau beli gak jd ahh.... balik lg ke awal maybeline lg aja,-1
Hoodie oldnavyy ??,-1
Ternyata memang bener si nyx ini ga bgs.. Begitu jg di aku.. Trll kering bgt pdhl kulitku berminyak.. Sampe2 dia beku di saluran pumpnya jd ga mau keluar produknya..Tp akhirnya ku akali dg campur ni fondi sama bourjuis healthy mix serum supaya ga kering bgt dan untungnya cocok.. Jd ni fondi bisa kepake dehh????,-1
ganyambung sama videonya tapi mau bilang kalo gue penasaran banget gimana bagus curlsnya kakak kalo di biarin panjang ;-; UwU sumpah penasaran dan mau nanya juga. rambutnya di pendekin karena ribet ngurusnya ato nggak tau cara ngurusnya ato karena suka aja? kalo yang ke 2 gue ada saran youtuber kak dia profesional di bidang rambut curly nama yutubnya Manes By Mell soalnya serius penasaran banget gimana makin cantiknya kakak kalo rambut curlynya di panjangin T^T,-1
Mac sama kek wet n wild asli patchy banget. Muka gw kalo dideketin ky kulit gw belang2 krn kena keringet foundinya ilang. Jelek banget kek penyakitan wkwkwk.,-1
yesstop blaming our skin!,-1
Kaka pantes kalau nagih duit mukanya garang wkwk heheh bcanda ka,-1
Emina cushion juga gak banget di kulitku pertama gatel dan enggak halus. Tapi mmg balik lagi ke kondisi kulit masing2 ??,-1
ternyata bukan cuma aku aja yg blg foundie nyx itu jelek :(,-1
Benerr bgt nyx kokk makin kesinii mkin gagal produknaamaaph maaph cuman mo jujur nii,-1
Kaaaak...kuteknya pake apa sh? Lucu warnanya,-1
9:50 BB Cream face2face juga bikin bintik2 kak livvvv,-1
Kak liv tau ga si aku pgn bgt ktmu kk buat nanya2 krna masalah kulit kita sama dan smpe skr aku blm dpt makeup2 yg cocok di muka aku??,-1
Pernah pake merk mamonde merk dri korea. krn rekomendasi dri slah satu beauty vloger cocok buat cuaca indonesia. Ternyata di aku asli kacau banget per pori porinya bisa menggumpal gituloh. Mau nangis waktu aku liat muka aku setelah nampil buat lomba di kampus. Sejelee ini wajah aku nampil tadiii ?? tapi ga tau ya mungkin slaah di akunya ntah cara pakai atau kulit aku ga cocok maybe bisa cocok banget di kulit orang lain,-1
Sama saya pakai emina cushion juga mengalami fenomena pori2 keliatan jelas kyk bintik2 hitam gt,-1
Gua jadi inget waktu nikahan sodara gue gue di dandanin sma make up artist. Dan pas keringetan itu muka yg ketiban foundation g bisa dibenerin... gue pikir karna muka gue dasarnya g bisa make foundie. Malu bgt muka gue belang2. Jangan2 gue dipakein foundie Mac lagi. Akhirnya gue tau dan g nyalahin muka gue lagi pada saat itu,-1
Awas aja kalo brand2 yang lo bahas disini pada ngamuk nuntut lo apus video Liv.. Udah bagus ada yg mau kasih kritik membangun. Your honesty is something I rarely find in beauty vlogger.,-1
Nah muka kakak setipe sama muka aku.. membantu banget.. aku ada pake yg matte dimana awalnya bagus setelah bbrp jam pori2 dan bopeng yg ketika bareface ga keliatan eh pake foundie itu malah memperjelas..,-1
Klo aku tipikal orang yang selalu nyalahin produk misal ga cocok ??. Never blame my skin condition.,-1
Jaman dulu masih percaya kalo abis make up patchy atau bertopeng itu salah kulit. Ternyata emang ada produknya yg gak cocok,-1
"Waktu wisuda dimakeup in dan wajahku ada bintik"" kyak bruntusan gitu padahal sebelum ngga ada ...

""Jangan menyalahkan diri lo atau kulit lo mungkin produknya aja ngga bagus""
Hmm denger gitu pengen berburu foundation karena dari dulu ngga pernah bagus kalau pake foundation dan lebih milih bare face meskipun wajah ngga mulus"" banget..",-1
"Ada kakkkkk bedak cair caladyne
Buat gatel gatel dibadan dulu pas kecil sering bgt pake",-1
"jujur awalnya sebel ama liv liat 1 2 video... 
tapi pas liat 3 4 dan seterusnya gua jd empet ama utuber laen kemanisan mulutnya kebanyakan boong gua pake rekomendasi mereka malah mble ot kulit gua setan emang",-1
I think its better if 'foundation yang ga cocok di gw',-1
Me too gak suka banget sm nyx wont stop cant stop. Pertama kali sy pke matte banget dan sgt susah di blend,-1
Aq kl pke foundation suka kecewa dg hasilnya. Pdhal katanya full coverage..tp pas dipake tekstur kerut n bopeng jd jelas banget. Jadi tau setlh nonton vid ini bhw jgn salahin kulitmu..haha..aq sukaa....langsung subscribe..,-1
"Yes true :"") i dont know why. Some products bikin bintik2 :"") gajelas. Keringatan bener2 gabisa dibantu
Sampe bingung. Kalau pas kepepet waktunya jadi kayak ribet kalau mulai lagiii huhuuu u.u
Padahal aku bukan yg terlalu oily skin. Normal-dry skrg. Jadi suka bingung. Mau buang tapi baru :"" tapi gak kepake soalnya susah ngakalinnya",-1
Foundation terburuk tp berasalan bisa jd feedback btw ka liv tambah cantik?? ??,-1
Foundation terburuk tapi kok gw malah pengen beli ya.. ??,-1
Iyaa aku pake bb cream purbasari keluar bintik2 bagi kulit berminyakbertekstur??,-1
Cushion emina parahhhhhh nyesel banget belinya,-1
"""mungkin foundationnya aja yg jelek."" 
????",-1
Yang bintik2 ngumpul di pori2 gitu gw pake Pixy dewy cushion. Terutama klo gw pake primernya pixy juga baru ditimpa cushion itu titik2nya makin jelas dan horor.,-1
bener banget yang senka nya.. padahal lumayan lama pake  gak bikin jerawatan tapi makin hari makin kering sampe ngelupas2 kulit gua,-1
Aku pake biore gak cocok malahh timbull brutusan kecil dan bekas item2 gituu,-1
Bener banget kak! Habis pake senka bbrp bulan kulitku juga jadi kering banget pdhl uda rajin pake moisturizer ??,-1
Toner hadalabo bikin komedo di aku :( terus pori2 nya gede,-1
SUMPAH HADA LABO JUGA BIKIN GUA BRUNTUSAN KESEL BGTTT,-1
FW senka is a big no :( parah kering banget. . . Not gentle at all,-1
Gua jugak.... Hadalabo buat muka gua bruntusan jugaaaa ??,-1
nangis bgt abis make hadalabo toner strip ijo langsung breakout bgt wajahku makin parahh??????,-1
Kulitku oily acne prone pernah pake senka nggak cocok langsung jerawatan parah??,-1
Gw pake snail.. dan jerawat melanda jerawat batu lagi ????,-1
SUMPAH GW KIRA GW DOANG YANG KELAINAN MAKE SENKA KERING BANGET ???? Soalnya pada review dia itu gentle banget meskipun foamy tp di gw tetep aja ngeringin banget..,-1
Aku setuju dengan yang senka karena pas aku pakai emang lama lama buat kulit wajah jadi kering,-1
"Aku pake senka kulitnya jadi kering ketarikk gitu malah temen aku lngsng jerawatan gitu baru pake nih produk sekali. 
Aku juga pake toner hadalabo bnr2 bgs banget melembabkan gabikin masalah kulit pokonya cocok bgt di aku
Aku juga nyobain snail truecica some by me jujur produk ini bikin kulit jadi glowing tapi setiap aku pake tuh pasti muncul bruntusan apa ga jerawat 1 2 gt ksl bgt
Aku jg prnh pake skincare dari laneige hasilnya bgssss bgt gada kekurangan tapi harganya ituloh nguras dompet bgt_-",-1
Hadalabo yg hyalluronic series itu yg di mention sm kak livni di aku juga sama enak bgt performa nya bahannya juga gak ada yg macem2 tp di aku bikin bruntusan dan gatel2 di bruntusannya :( .,-1
"Make serum snail malah jadii bruntusann jerawaran parahh:"")",-1
Bener sih hada labo lama lama jadi komedoan.,-1
Hada labo buat ku jerawatan ??,-1
Aku juga gak cocok pakai senka baru seminggu aku pakai tapi bruntusan pada keluar  padahal aku udah lumayan lama gak jerawatan tapi mulai tumbuh di sekitar dahi dan perbatasan halis  niatnya mau ganti sabun pencuci muka tapi gimana lagi mungkin emang aku cocoknya pakai some by mi yang harganya lumayan di atas senka  mana lagi pandemi coronoa gini :(,-1
"Kalo aku malah ga cocok tuh pake Hada Labo. Pernah nyobain pake Hada Labo dikasih ama tante eh malah jerawatan & bruntusan parah. ??
Makanya ku sampe skrng pake Wardah terus deh. Product Hada Labo gak deh. Hehehe ??",-1
Setuju kalo Senka itu kering bgt :(,-1
Bener aku acme prone dan si serum laknat snail truecica itu bener2 nggk cocok di aku jerawatan parah smpe sekarang bekas item2 dan bopeng nya ?????? kapok se kapok kapoknya,-1
"""pake senka ini makin lama makin kering""

iya banget kakk sampe ketarik tarik ni muka",-1
Aku jg ga cocok sama avoskin miraculous refining toner. Aku mau preloved toner ini. Msh byk make 1/4 nya jg engga. muka aku jd bruntusan. Kulit aku normal to dry gtu. Bisa dm ig moefidah ya.,-1
sama kak livv aku juga ga cocok sm ss skinaqua jerawatan di pipi gara2 skinaqua spf 30 udh abis 1 tube baru sadar jerawatan gara2 itu udh beli 1 tube utuh nganggur di rumah wkwk,-1
Iya skinaqua terlalu melembabi dan bikin jerawat karena rasanya pake minyak,-1
Gatau kenapa setelah nnton video kak liv aku jadi ngerasa kalo aku juga gacocok sma niacinamide???? setiap hbis pake produk yg ada niacinamidenya malah muncul jerawat batu??,-1
Aku juga mengalami hal sama waktu pakai Skin Aqua milk Suncreen yg SPF 50. Kulitku yg oily malah tambah berminyak dan kusam dan berkeringat banyak. Kalau pakai bedak malah jadi � mendempul � . Juga butuh waktu lama untuk meresap. Terus pakai Biore juga sama ... kelihatan kusam tapi tidak terlalu berminyak seperti Skin Aqua. Akhirnya cocoknya pakai Loreal yg matte and Fresh SPF 50 - PA ++++. Cepat meresap tidak oily tidak kusam tidak berkeringat banyak.,-1
Aku juga ga cocok avoskin miraculous refining toner langsung jadi ladang jerawat????,-1
wkwkk gw juga gak cocok sama niacinamde kak. gw juga pernh coba skin aqua gak cocok juga btw kandungan nya ternyta ada niacinmde nya wkwwk bunuh diri lagi jerewut2 kecil2??,-1
Sama banget aku juga pertama kali pake sunscreen dari skin aqua. Dan langsung bruntusaan????,-1
Sama pasti brutusan klw pake niacinamide.. Bjirrrrrrr ????,-1
kalau aku gak cocok tea tree oilpernah coba yang the body soap sama some by mi malah makin parah jerawat dan bruntusan,-1
Sama banget keluhan nya pake skin aqua  pake siang sore hari itu juga lngsung muncul jerawat kecill kecil dan dateng nya bukan satu tapi lebih dr 4 ?? muka jadi lebih berminyak padahal di orang orang cocok.,-1
Terlalu bacot tapi ga bermanfaat,-1
Sok cantik...sok asik...??????,-1
Aku jg ga suka MAC foundation ?? baunya ga enakkkkk huhuhuhu,-1
Aku juga cobain emina cushion itu kalo keringetan buat bintik2 ??,-1
Iyaaaaaaa gua setujuuu eminaa ga bagussss....,-1
rese banget anjir brand2 kek gitu. kalo produknya jelek ya jelek aja dengerin kritik dan perbaiki!,-1
Hahahaha lucu bgt blg produknya jelek tp berharap di endorse. Apa bgt,-1
MAMPUS LU EIGER!!!!!,-1
Ngeriiiiiiii,-1
"Aku pake cetaphil jadi berjerawat sih
Awalnya aku fikirnya cocok eh setelah sebulan muncul jerawat padahal aku termasuk hampir nggak pernah jerawat cuma comedo aja gampang muncul dan pake cetaphil ini comedonya kayak makin banyak aja
Aku nggak make up btw",-1
Kenapa ya pada cocok sama hatomugi. Aku pakai dia segendul dari harga dia cuma 80rb dulu. Dan selalu jerawatan kecil-kecil. Aku kira cuma purging tapi ga ilang2 dan gamau beli lagi deh.,-1
Emng kebangetan yg pada jual hatomugi.. jahat bgt ! Gue yg udah pake hatomugi dr tahun 2017 sedih bgt .. dr harga 55 rebu sampe skg 150 rb jahaaaaat bggt ya alllah,-1
Hmm hatomugi malah buat kulitku jadi bruntusan jerawatan and minyakan ??,-1
Gue juga keracunan hatomugi dan beli karna banyak review bagusnya. But for me pas dicoba boom langsung bruntusan semuka2 padahal dulu gak pernah bruntusan ????,-1
Aku baru pake toner hatomugi dimuka ga ada 5 menit muka aku gatel2 knapa ya? Apa emang reaksinya gitu?? Padahal baru banget beli :(,-1
Sad bgt gue gak cocok pake face washnya somethinc:( muka jdi jerawat gede2 n sakit bgt akhirnya gue ke dokter n harus laser juga sedih bgt:( padahal suka bgt sama tube nya somethinc lucuu,-1
Tapi mudah transfer banget ini lipstick Bahkan gak make masker dan makanpun dia tetep hilang gak sampe 2 jam. Warnanya Cantika banget tapi mudah hilangnya itu yg agak kecewa,-1
Jelek an secondate deh packaging nya. Tumpah kemana2 dan plastik nya ringan. Klo Hur ini lebih bagus packaging nya,-1
kak ak br 2 hr pake hydraboost nya elshe itu kok muncul bruntusan dan kemerahan yaa apkh krn kandungan bha nya ya,-1
Sumpah ya Avoskin cica mugwort gue pKe malah jerawatan. Gue kira purging tp kok sebulan lebih ga berhenti2. Eh pas gue stop muka gue juga stop jerawatan. Ternyata emg ga cocok pdhl muka gue oily doang bukn tiper jerawatan. Pokoknya cica avoskin bikin breakout parah,-1
Selama ini base makeupnya wardah kayak susah banget nempel di muka entah kenapa dari bb cream yg everyday trus bb cream lightening sama yang foundation botol. Bedaknya yang biru juga gampang ngilang di muka yang instaperfect bagus hasilnya tapi gampang crack. Setelahnya jdi jrang pk produk wardah tapi untuk seri colorfit ini kayaknya patut untuk dicoba palagi kalau budget lg terbatas ??,-1
Truee.. lip nya yg ini agak gk enak d bibir ??,-1
ku gak cocok skinkernya wardah mulai dr aloe vera gel sampe serumnya bikin brekot kering & jerawatan tp mekapnya cucok bagus mulus,-1
Knpa aq pakek yg tabur jerawatan ya ? ??,-1
Knp hidung gatal ya semenjak pakai neutrogena mois?,-1
Gw oily acne prone skin pake skin game ga cocok...5 hari pake gatel banget muka gw ???? padahal berharap banyak karna reviewnya bagus...skrg gw ydah nemu yg cocok.. produk dari benton yg Aloe propolis...alhamdulillah kondisi kukit gw membaik ...,-1
Berisik,-1
Filter Lo keras amat,-1
Ku ada bopeng jerawat juga cuma kulitku normal to dry. Sedikit kecewa buat cushionnya esqa karena ekspektasiku tinggi tapi turn out tidak sesuai harapan. Prosnya cuma minim transfer ga kerasa kaya pake. Selebihnya nyedot ke area bopeng beberapa nggak mau stay in place coveragenya lebih kerasa light to medium dan shadenya ga terlalu cocok :( ga nemu yg pas gitu.,-1
Aaaakk takut keracunan ????,-1
Asli dah kalau udh balm-balm pasti ga cocok di muka. Terus bikin di sekitar hidung komedo. Mana biasanya pas besok muncul jerawat. Itu balm foundation ngingetin gw dgn foundation stick nya mustika ratu. Memang kulit kak lifni ini panutan wkwk. Kalau di kak lifni cocok pasti di gw juga cocok,-1
Beberapa bilang liptint nacific tuh ngegumpel iyakah?,-1
Tapi emang 3ce itu hasilnya di bibir agak kurang bagus sih aku pernah lihat salah satu beauty vlogger Korea dan dia juga ketika menggunakan lip blurr nya 3ce itu jadi kering gitu,-1
Tiap pakai liptin pasti menggelap knp ya kak??,-1
Ka Lip itu lipstik yg dipegang waktu akhir2 pas ngomongin nacific itu merk Lisa Eldridge ya? Duhhh aku kesel banget sama lipstik itu Kakkk. Mana harganya muahalll tp tekstur ga enak! Kalo ga inget harganya uda kubuang dari dulu. Klo di kamu gmn Kak? Di aku bikin bibir pecah2 dan ngelopek. Parahhhh~ bisa dimasukin sbg review produk overprice yg kualitasnya rendah tuh. Bikinin Ka biar ga pada tergoda buat beli juga.,-1
Lightingnya over deh. Terlalu terang. Alhasil warna produknya jadi nggak sama dengan aslinya.,-1
Aku juga gitu.. kalo pakai fondation nya omg mesti campur light sama beige nya.. karna kalo pake light jadi terlalu putih tapi kalo pake beige jadi kekuningan(?).. nyampurnya kayak 2light:1beige.. jadi lebih boros.. karna mesti beli 3 foundie supaya dua warna tadi habis nya samaan????,-1
Aku juga make foundi sama lip cream ny omg. Bagus sih tpi syg a is make muka ku jadi agak breakout. Tpi abis itu langsung aku pkein sheet mask atau aku peeling muka ku dan beruntusan ny pun mereda keesokan hari ny,-1
kak lama bgt sih aplodnya,-1
maskara nya gampang luntur huhu abs wudhu langsung item bawah mata,-1
"Oh I really HATE this foundation!!!
The finish is just trash
Ga tahan lama aku pakai kelas langsung luntur
And the shade ????
Dan ini bikin aku jerawatan parah
Kecil kecil and besar besar semua jerawat muncul menuhin wajahku
Walaupun aku ga pakai untuk kelas dan walaupun ga keringetan banget tekstur di kulitku jadi jelek bangeeet
Auto ku buang",-1
"Jujur saya benci produk foundie lokal korea atau range masih asia punya lah krna foundie mya disertai SPF yg notabene bikin flashback difoto.... 

SPF di sunscreen dan foundie ber spf ga bisa disamaiin ?? foundie dipake 2 jari ??? Gile lu Ndroo...",-1
Iya desain tempat fundationnya memang terlalu boros,-1
bikin muka abu2 is a redflag for me,-1
sumpahh maybelline iya bgttt di gua bikin jerawatan gedeee,-1
maybelline sama bgtt aku juga jd jerawatann padahal hasilnya bagus,-1
Kak saran aku ketika ksh review Jangan terlalu byk ngomong jadi mau denger review keseluruhan agak membosankan,-1
Packagingku juga gampang bocorr.. padahal suka bgt di kulit oilyku. Tp ga bisa dibawa2 pergi krn bikin kotor makeup bag ku.. too messyy ??,-1
Bener bgtt yg maybe**ine bikin aku jerawatan juga ????,-1
Yang bikin aku mundur gk jadi beli maybeline skin tint adalah karna ada Vit C nya. Aku setuju bgt makeup gk usah dicampur2 sama skincare pls. Aku gk cocok Vit C jadinya gk berani beli even nyoba pun gk berani takut breakout ???? Kalau skincare di lip product kaya olive oil gitu masih oke biar gk bikin kering. Tapi kalau buat muka no no no,-1
Aku pake yg RAD pori2nya makin keliatan banget ???? akhirnya kujuall,-1
JUJUUUUR. iya bgt maybelline emang finishnya cantik bgtbgt tapi somehow emg bikin jerawatan padahal pas pake tuh mukaaku lg santai bgt ga lg pms atau gimana sekali pake tu ada yg numbuh deket mulut aku ga ambil pusing sih tp pemakaian 2-3 kali baru engeh kayaknya dia penyebabnya soalnya aku ga ganti2 skincare juga ?? tp ttp cinta sih sama maybelline aaaaaa,-1
Ka aku juga jerawatan banget pake fit mee aku kira aku ajaa huuhuuu,-1
Maybelline jg bikin aku jerawatan??,-1
"aku malah kebalikk wkwkw pakai maybelline fit me power foundation malah jerawatan paraahh gede gede banget. Pakai maybelline fit me fresh tint malah membaik banget wajahnya hasilnya juga cakepp.
Btw kulitku memang cocok pakai vitamin C",-1
"Maybeline...knp buat jerawatan ?? 
Aku jg suka maybeline fresh tint tapi bikin jerawatan....sedih",-1
Sejak pandemi karena kulit terusterusan pake masker dan jd iritasi hijrah dri cushion ke tinted moisturizer. Awalnya pake Joylab sampai habis 2-3 tubes cmn sayangnya undertonenya masih ga ada yg pas banget selain itu cocok bgt di kullit sensi-acne proneku. Setelah joylab aku pake make over sampai skrng warnanya lebih masukkkk dan sama-sama waterbased ?,-1
"Dr semua yg dibahas cm sariayu yg pernh ku coba. Beli yg paling terang jatuhnya ttp aja belang antara muka ma leher????
Nth napa kl foundation cc atau bb local brand terangnya suka nangung pdhal aku ga putih2 bgt lbh kekuning langsat malah ttp aja kegelapan.
Dulu pas cushion pixy lagi heboh2nya ku coba suka bgt ma finishnya tapiiiii belang. Sempat coba maksa pknya dgn leher diperbyk countour biar gelap. Yg da teman aku blg ""hr ne knp ya? Kok keliatannya ada yg agak2 aneh di loe? Ky gelap bener"" ??????
Jd intinya untuk brand local bukan hanya kulit gelap yg ssh cari shade tapi kulit yg putih juga????",-1
wkwk ak sama bgt ky kak lifni maybeline selalu bikin jerawatan wkwkwk dan semua produk complekxion maybelline bikin jerawat semua di aku :(((,-1
Bener bgt kak yang Maybelline fresh tint bagus sih tapi bikin jerawatan gk semua cocok sama vit C??,-1
Iiiihh iyaa kenapa sih maybelline sebel banget aku juga sama kek kak lipni abis pake maybelline malah jerawatan :( sebel bgt. Skintint nya Joylab emang sebagus itu syukur nya warna ku yg happy masih ada skintint nya syca jg aku sukaa. Jadi keracunan skintint nya makeover deh.,-1
pengen nyoba yg maybeline tp gak berani karna wjahku gampang keringetan banjir...takut lumerr diwajah,-1
Alasan kenapa malas beli produk produk jadul macam kaya Sariayu selain karena gak cocok dengan produknya yang terlalu keras ke kulitku pilihan warna yang mereka punya selalu gak Indonesian friendly.,-1
"Aku pake Maybelline itu juga jerawatan gede. Setelah aku cek Ingredients-nya ternyata dia ada alcohol denat-nya dan kandungan itu masuk di top 10 urutannya yang artinya cukup gede persentasenya. Anyway aku emang udah Aware kalo kulit aku alergi/sensitif sama kandungan itu termasuk Phenoxyethanol juga. Mungkin Kak Livjun juga punya masalah yang sama.

BTW kecewa sih Rose All Day pake alcohol denat juga (udah terlanjur beli batch pertama) dan di Top 10 ingredients tapi masih di bawah dibandingin sama Maybelline. Makanya sampe sekarang belum berani dipake. Entah mau jual lagi atau gimana. Tapi liat Review ini kayaknya mungkin ada secercah harapan karena Kak Livjun gak ngeluh jerawatan setelah pake.",-1
Skin type normal to dry tapi tetep jerawatan pk yg itu padahal cuma dipake ke kondangan,-1
Pengen nyoba RAD tapi banyak yg bilang kemasannya gampang bocor,-1
Wahh pas banget nih..justru mnrt aku kl kulit terus2an di hajar pake foundation yg high cover malah lbh keliatan dempul dan ga sehat kaya tembok. Udah saat nya beralih ke yg ringan..gpp ga nutup noda banget malah keliatan lbh sehat kulit. Trimsss bgttt nona manis...,-1
Kakkkkk make over di aku ko jadi lengket ya? Apa ada tips?,-1
aku make ini 6 jam longsor di hidung. yang lain masih stay lah,-1
Kulit ku super kering kombinasi tapi ga suka pake ini karena jadi oily lengket apalagi kalo mesti layer serum dan pelembab dulu. Kenapa sih ngga ada yg bikin semacam ini tapi finishing nya matte minimal natural kaya azarine yg gel? Trus ini trlalu pigmented untuk sebuah sunscreen yg harus dipake banyak2 belum lagi nanti kalo mesti re-apply jadinya medok banget udah kaya pake foundation. Kalo ada yg tau tinted sunscreen yg ga medok banget dan matte tolong info dong,-1
Aku nungguin yg hooman di kulitku yg oily dan gampang bgt berkeringat yg copy paste ini d kulit gue cpt bgt luntur nya. Apalagi pas cuaca lg panas dan keringatan bgt auto ambyar,-1
Keresahan kak lifni soal produk shopee yang ditaro pershade bukan perproduk itu gue banget entah kenapa malah ngerusak mood belanja buat orang yang ga terlalu suka 'menyelam' di oline shop ??,-1
"Aku beli Red A gara"" banyak yg review bagus. Dan ga nemu review jelek. Jadilah beli. Tp dibibir keringku ga bagus samsek pigment nya gak rata dan gak nyaman. 
Makaeih kak livvv udah up video iniii",-1
dear me emang bagus tp agak kureng di pilihan warnanya menurutku terlalu muted jadi bikin pucet gitu,-1
Red A emang jelek banget. Aku nyesel belinya. Wanginya gak enak. Warnanya juga kaya orang sakit klo dipake terasa ngambang lagi di bibir kaya gak nyatu gak enak lah pokoknya,-1
Just info ajaaa aku punya 3 shades produk tinted lip serum cleya dan tiga2nya ga bisa balik masuk pas diputer ??,-1
Dear me di aku knp selalu bikin bintik2 kaya ada airnya gitu ya di bibir gatel bgt lagi:(,-1
Ngfans sam kak liv bgt...tp kg ngfans sama cushionny! So fake bgt warnanya dan menipu bgtt..,-1
bagian leher oksidasinya lama2 nyatu sama skintone asli ya,-1
2 kali coba beli produk focallore maaf semuanya zonk. !!!   warna asli vs iklan  hasil akhir setelah set di kulit   bahkan lip product  isinya dikiit banget masa 2 minggu habis bis,-1
"Setuju kak Liv ! Produk complexion nya itu bukan nya ancur bukan najis tapi entah kenapa warnanya aja yg bikin aku juga ga merasa keren/cantik/ganteng/nge-fly. Aku juga punya cushion nya dan walaupun aku sawo matang lebih terang sedikit dari kak Liv tetep aja suspicious gimana gitu warnanya.
Tapi ya walaupun ga begitu puas sama warna base nya setiap ngaca kalau udah liat eyeshadownya dan mascaranya tuh langsung tercengang lagi. Jadi tuh kalau liat jauh dari cermin muka gimana gitu eh pas mendeket lgsg terpaku wow muka gue keren wkwkwwk.",-1
Pernah nyobain eyeshadow nya Focallure yang pas awal awal focallure booming di INA baru beberapa bulan langsung ngerasa kapok. Mataku selalu perih setiap pakai eyeshadow jadi gak pernah mau pakai produk focallure apapun lagi. Beruntung kalian yang cocok sama focallure karena harganya murce.,-1
focallure brushnya bagus sih emang ga nusuk muka tp gtau kenapa ak beli literally the exact same as your baru punya pas tahun 2022 handle brushnya tiba2 lepas anjir oadahal g pernah jatuh apa gmana. And it happened to like 3 of the brushes i had ????,-1
Ka eyeliner nya ketebalan ka jadi kek org jahat,-1
Kayaknya hampir semua orang pernah cobaini tuh gak bikin jerawatan ato iritasi di kulit gue yang kering sampe hampir sesensitif kulit bayicuma ini bikin kulit gue kering bangetsampe kadang kayak gradakandia bener bener set banget oil control banget cuma yang gak gue suka itu dia kering banget dan berantakan banget apa lagi kalo dibawa bawa buat travelingsooo kalo gue sih kurang suka gitu sih gak cocok in my dry skin soooo im just will skip this and i will never buy this product again ??,-1
Knp hidung gatal ya semenjak pakai neutrogena mois?,-1
Gw oily acne prone skin. pake skin game ga cocok...5 hari pake gatel banget muka gw ???? padahal berharap banyak karna reviewnya bagus...skrg gw ydah nemu yg cocok.. produk dari benton yg Aloe propolis...alhamdulillah kondisi kukit gw membaik ...,-1
Berisik,-1
Filter Lo keras amat,-1
Ku ada bopeng jerawat juga. cuma kulitku normal to dry. Sedikit kecewa buat cushionnya esqa karena ekspektasiku tinggi tapi turn out tidak sesuai harapan. Prosnya cuma minim transfer. ga kerasa kaya pake. Selebihnya nyedot ke area bopeng. beberapa nggak mau stay in place. coveragenya lebih kerasa light to medium dan shadenya ga terlalu cocok :( ga nemu yg pas gitu.,-1
Aaaakk takut keracunan ????,-1
Asli dah kalau udh balm-balm pasti ga cocok di muka. Terus bikin di sekitar hidung komedo. Mana biasanya pas besok muncul jerawat. Itu balm foundation ngingetin gw dgn foundation stick nya mustika ratu. Memang kulit kak lifni ini panutan wkwk. Kalau di kak lifni cocok pasti di gw juga cocok,-1
Beberapa bilang liptint nacific tuh ngegumpel. iyakah?,-1
